PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
25,Margarita,75,5019,6412,6487,1393,1468,1393,0
27,Pina Colada,100,5075,6492,6592,1417,1517,1417,0
28,Tequila shot,20,5125,6598,6618,1473,1493,1473,0
15,Bloody Mary,70,5210,6623,6693,1413,1483,1413,0
12,Mojito,75,5271,6699,6774,1428,1503,1428,0
5,Red Wine,25,5282,6779,6804,1497,1522,1497,0
29,Martini,60,5301,6810,6870,1509,1569,1509,0
13,Vodka shot,20,5388,6875,6895,1487,1507,1487,0
14,Cosmopolitan,65,5413,6901,6966,1488,1553,1488,0
6,Margarita,75,5434,6971,7046,1537,1612,1537,0
16,Bloody Mary,70,5489,7052,7122,1563,1633,1563,0
7,Beer,25,5520,7127,7152,1607,1632,1607,0
17,Margarita,75,5540,7158,7233,1618,1693,1618,0
8,Red Wine,25,5610,7238,7263,1628,1653,1628,0
18,Mojito,75,5736,7269,7344,1533,1608,1533,0
9,Vodka shot,20,5741,7349,7370,1608,1629,1608,0
19,Gin and Tonic,40,5912,7375,7415,1463,1503,1463,0
10,Tequila shot,20,5953,7420,7440,1467,1487,1467,0
20,Vodka shot,20,5958,7445,7465,1487,1507,1487,0
11,Bloody Mary,70,6064,7470,7541,1406,1477,1406,0
21,Margarita,75,6158,7546,7621,1388,1463,1388,0
22,Cosmopolitan,65,6209,7626,7692,1417,1483,1417,0
4,Gin and Tonic,40,6230,7697,7737,1467,1507,1467,0
23,B52,100,4552,6160,7843,1608,3291,1608,1
24,Cider,25,6391,7848,7873,1457,1482,1457,0
3,Martini,60,6412,7878,7938,1466,1526,1466,0
26,Pina Colada,100,6517,7943,8044,1426,1527,1426,0
25,Beer,25,6567,8049,8074,1482,1507,1482,0
28,Mojito,75,6621,8079,8155,1458,1534,1458,0
27,Draft Beer,50,6713,8160,8210,1447,1497,1447,0
15,Cider,25,6844,8215,8240,1371,1396,1371,0
12,Pina Colada,100,6884,8246,8346,1362,1462,1362,0
13,Draft Beer,50,6899,8351,8401,1452,1502,1452,0
29,Draft Beer,50,6980,8407,8457,1427,1477,1427,0
14,Beer,25,7016,8462,8487,1446,1471,1446,0
16,Pina Colada,100,7272,8492,8593,1220,1321,1220,0
17,Draft Beer,50,7313,8598,8648,1285,1335,1285,0
9,Mojito,75,7373,8653,8728,1280,1355,1280,0
18,Martini,60,7454,8734,8794,1280,1340,1280,0
20,Tequila shot,20,7469,8799,8819,1330,1350,1330,0
19,Beer,25,7525,8824,8850,1299,1325,1299,0
11,Beer,25,7691,8855,8880,1164,1189,1164,0
21,Pina Colada,100,7702,8885,8985,1183,1283,1183,0
22,Martini,60,7742,8991,9051,1249,1309,1249,0
23,Beer,25,7853,9056,9081,1203,1228,1203,0
24,Vodka shot,20,7973,9087,9107,1114,1134,1114,0
26,Martini,60,8164,9112,9172,948,1008,948,0
28,Martini,60,8265,9283,9343,1018,1078,1018,0
27,Cider,25,8310,9348,9373,1038,1063,1038,0
29,Martini,60,8557,9379,9439,822,882,822,0
20,Draft Beer,50,8823,9444,9494,621,671,621,0
23,Margarita,75,9182,9500,9575,318,393,318,0
25,B52,100,8174,9177,9680,1003,1506,1003,1
