PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,5,1,1,37,0,36,0,2
1,Cider,5,50,50,86,0,36,0,2
2,Cider,5,100,100,136,0,36,0,2
1,Tequila shot,10,187,197,269,10,82,10,1
4,White Wine,5,200,243,449,43,249,43,2
5,Red Wine,5,250,320,567,70,317,70,2
6,Beer,5,300,398,686,98,386,98,2
7,Beer,5,350,454,743,104,393,104,2
12,Tequila shot,10,600,764,991,164,391,164,1
0,Bloody Mary,10,188,212,1053,24,865,24,6
2,Martini,10,237,289,1130,52,893,52,5
8,Gin and Tonic,10,400,516,1145,116,745,116,3
11,Beer,5,550,691,1171,141,621,141,2
1,Martini,10,272,351,1340,79,1068,79,5
5,White Wine,5,718,919,1551,201,833,201,2
4,Gin and Tonic,10,600,748,1676,148,1076,148,3
16,Cider,5,800,1027,1763,227,963,227,2
17,Gin and Tonic,10,850,1104,2336,254,1486,254,3
23,White Wine,5,1150,1453,2378,303,1228,303,2
24,White Wine,5,1200,1500,2419,300,1219,300,2
0,Beer,5,1203,1531,2445,328,1242,328,2
2,Beer,5,1240,1572,2471,332,1231,332,2
20,Gin and Tonic,10,1000,1299,2610,299,1610,299,3
22,Gin and Tonic,10,1100,1422,2749,322,1649,322,3
9,Mojito,5,450,573,2868,123,2418,123,7
12,Draft Beer,10,994,1284,2991,290,1997,290,4
5,White Wine,5,1702,2125,3033,423,1331,423,2
10,Margarita,5,500,634,3120,134,2620,134,7
7,Martini,10,843,1089,3182,246,2339,246,5
29,Draft Beer,10,1450,1893,3672,443,2222,443,4
18,Bloody Mary,10,900,1176,3703,276,2803,276,6
17,White Wine,5,2447,2847,3729,400,1282,400,2
22,Vodka shot,10,2859,3295,3759,436,900,436,1
2,White Wine,5,2571,3012,3907,441,1336,441,2
6,Margarita,5,786,996,3933,210,3147,210,7
21,Bloody Mary,10,1050,1360,3979,310,2929,310,6
16,Draft Beer,10,1864,2311,4070,447,2206,447,4
1,Martini,10,1450,1877,4101,427,2651,427,5
9,White Wine,5,2978,3417,4325,439,1347,439,2
26,Cosmopolitan,5,1300,1696,4350,396,3050,396,6
28,Bloody Mary,10,1400,1800,4412,400,3012,400,6
13,Pina Colada,10,650,825,4442,175,3792,175,9
10,Red Wine,5,3201,3632,4498,431,1297,431,2
25,Mojito,5,1250,1603,4630,353,3380,353,7
23,Draft Beer,10,2528,2919,4675,391,2147,391,4
15,Pina Colada,10,750,950,4690,200,3940,200,9
4,Cosmopolitan,5,1786,2218,4807,432,3021,432,6
6,Vodka shot,10,4013,4417,4837,404,824,404,1
7,Gin and Tonic,10,3293,3734,4959,441,1666,441,3
22,Cider,5,3762,4152,4999,390,1237,390,2
19,Pina Colada,10,950,1238,5045,288,4095,288,9
17,Beer,5,3879,4305,5161,426,1282,426,2
26,Tequila shot,10,4401,4812,5252,411,851,411,1
20,Martini,10,2720,3157,5283,437,2563,437,5
3,B52,10,150,150,5390,0,5240,0,19
1,Red Wine,5,4211,4635,5461,424,1250,424,2
8,Pina Colada,10,1255,1619,5507,364,4252,364,9
