PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
10,Bloody Mary,10,8952,9295,11118,343,2166,343,6
11,Mojito,5,8703,9050,11174,347,2471,347,7
18,B52,10,3867,4294,11251,427,7384,427,19
25,Cider,5,10551,10833,11292,282,741,282,2
23,Margarita,5,9028,9386,11348,358,2320,358,7
24,B52,10,4073,4500,11363,427,7290,427,19
21,B52,10,4145,4542,11394,397,7249,397,19
27,Cosmopolitan,5,9641,9933,11450,292,1809,292,6
13,Martini,10,10038,10314,11541,276,1503,276,5
28,Draft Beer,10,10532,10803,11678,271,1146,271,4
10,Beer,5,11268,11455,11872,187,604,187,2
27,Tequila shot,10,11500,11699,11903,199,403,199,1
9,Mojito,5,10274,10548,12112,274,1838,274,7
14,Draft Beer,10,11132,11312,12128,180,996,180,4
18,Draft Beer,10,11261,11429,12251,168,990,168,4
13,Beer,5,11651,11852,12261,201,610,201,2
24,Draft Beer,10,11373,11546,12307,173,934,173,4
8,Pina Colada,10,10096,10390,12323,294,2227,294,9
28,Beer,5,11778,11969,12333,191,555,191,2
3,B52,10,6851,7246,12487,395,5636,395,19
23,Martini,10,11428,11622,12549,194,1121,194,5
24,Vodka shot,10,12408,12523,12672,115,264,115,1
21,Mojito,5,11404,11577,12713,173,1309,173,7
18,Beer,5,12351,12461,12723,110,372,110,2
15,Pina Colada,10,11020,11225,12754,205,1734,205,9
11,Pina Colada,10,11285,11485,12846,200,1561,200,9
14,Martini,10,12228,12384,12923,156,695,156,5
3,Martini,10,12497,12615,13047,118,550,118,5
27,Pina Colada,10,11906,12092,13093,186,1187,186,9
15,Cider,5,12874,12944,13103,70,229,70,2
18,Martini,10,12824,12898,13211,74,387,74,5
3,Martini,10,13157,13186,13427,29,270,29,5
27,Draft Beer,10,13213,13247,13443,34,230,34,4
21,B52,10,12823,12882,13582,59,759,59,19
21,Margarita,5,13593,13593,13706,0,113,0,7
