PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
11,Pina Colada,20,1179,1691,4353,512,3174,512,4
24,Pina Colada,20,1201,1741,4404,540,3203,540,4
17,Beer,5,3322,3934,4565,612,1243,612,1
28,Red Wine,5,3542,4161,4855,619,1313,619,1
20,Draft Beer,10,2982,3659,4922,677,1940,677,2
29,Tequila shot,20,4317,4927,4947,610,630,610,0
22,Bloody Mary,10,2399,3060,5039,661,2640,661,3
12,Red Wine,5,3972,4571,5253,599,1281,599,1
9,Pina Colada,20,2170,2761,5304,591,3134,591,4
8,Pina Colada,20,2221,2811,5508,590,3287,590,4
2,Martini,20,3521,4136,5533,615,2012,615,2
15,White Wine,5,4281,4861,5543,580,1262,580,1
14,Cider,5,4292,4886,5554,594,1262,594,1
10,Red Wine,5,4342,4978,5615,636,1273,636,1
16,Pina Colada,20,2435,3136,5742,701,3307,701,4
11,Beer,5,4474,5095,5752,621,1278,621,1
17,Cider,5,4666,5309,5941,643,1275,643,1
26,Martini,20,4079,4672,5992,593,1913,593,2
19,Cosmopolitan,5,3703,4308,6180,605,2477,605,3
2,Tequila shot,20,5643,6237,6257,594,614,594,0
6,Martini,20,4353,5003,6333,650,1980,650,2
23,Bloody Mary,10,3821,4409,6374,588,2553,588,3
21,Margarita,15,3840,4459,6420,619,2580,619,3
22,Red Wine,5,5189,5809,6456,620,1267,620,1
24,Draft Beer,10,4524,5171,6497,647,1973,647,2
13,B52,20,651,946,6700,295,6049,295,9
9,Gin and Tonic,20,5424,6048,6726,624,1302,624,1
5,Margarita,15,4105,4723,6746,618,2641,618,3
26,Tequila shot,20,6102,6751,6772,649,670,649,0
0,Bloody Mary,10,4114,4774,6812,660,2698,660,3
8,Cider,5,5628,6186,6848,558,1220,558,1
20,Martini,20,5022,5646,6950,624,1928,624,2
15,Cider,5,5694,6338,6961,644,1267,644,1
11,Gin and Tonic,20,5853,6461,7062,608,1209,608,1
25,Pina Colada,20,3913,4510,7164,597,3251,597,4
24,Vodka shot,20,6597,7194,7215,597,618,597,0
7,Pina Colada,20,3992,4596,7240,604,3248,604,4
29,Cosmopolitan,5,4950,5559,7479,609,2529,609,3
28,Cosmopolitan,5,5006,5620,7514,614,2508,614,3
4,B52,20,1266,1867,7642,601,6376,601,9
15,Vodka shot,20,7061,7672,7693,611,632,611,0
21,Red Wine,5,6500,7067,7703,567,1203,567,1
24,Tequila shot,20,7218,7810,7830,592,612,592,0
25,Vodka shot,20,7284,7861,7881,577,597,577,0
12,Mojito,15,5404,5997,7927,593,2523,593,3
5,Beer,5,6827,7423,8039,596,1212,596,1
8,Red Wine,5,6949,7545,8177,596,1228,596,1
10,Cosmopolitan,5,5765,6379,8187,614,2422,614,3
16,Margarita,15,5862,6502,8283,640,2421,640,3
23,Martini,20,6524,7118,8308,594,1784,594,2
11,Gin and Tonic,20,7173,7759,8334,586,1161,586,1
19,Bloody Mary,10,6231,6854,8652,623,2421,623,3
6,Mojito,15,6444,6991,8748,547,2304,547,3
24,Gin and Tonic,20,7834,8364,8901,530,1067,530,1
21,Cider,5,7853,8389,8912,536,1059,536,1
22,Cosmopolitan,5,6606,7245,8947,639,2341,639,3
17,Pina Colada,20,6042,6655,9023,613,2981,613,4
13,Margarita,15,6710,7347,9044,637,2334,637,3
26,Bloody Mary,10,6775,7372,9059,597,2284,597,3
9,Margarita,15,6836,7448,9130,612,2294,612,3
10,Beer,5,8237,8754,9217,517,980,517,1
20,Mojito,15,7061,7647,9289,586,2228,586,3
3,B52,20,3294,3893,9314,599,6020,599,9
25,Martini,20,7885,8440,9391,555,1506,555,2
27,B52,20,3486,4035,9441,549,5955,549,9
18,B52,20,3500,4085,9467,585,5967,585,9
29,Bloody Mary,10,7529,8095,9559,566,2030,566,3
28,Margarita,15,7565,8146,9605,581,2040,581,3
4,Cosmopolitan,5,7652,8217,9666,565,2014,565,3
19,Cider,5,8802,9248,9676,446,874,446,1
23,Draft Beer,10,8419,8917,9743,498,1324,498,2
25,Tequila shot,20,9501,9850,9870,349,369,349,0
26,Beer,5,9209,9610,9957,401,748,401,1
16,Mojito,15,8363,8855,10079,492,1716,492,3
12,Pina Colada,20,8037,8591,10206,554,2169,554,4
13,Draft Beer,10,9124,9498,10222,374,1098,374,2
17,Draft Beer,10,9144,9523,10237,379,1093,379,2
28,Beer,5,9685,9988,10299,303,614,303,1
3,Draft Beer,10,9324,9682,10314,358,990,358,2
4,Beer,5,9716,10039,10325,323,609,323,1
18,Martini,20,9477,9799,10401,322,924,322,2
14,B52,20,5654,6262,10478,608,4824,608,9
22,Pina Colada,20,8997,9396,10554,399,1557,399,4
27,Mojito,15,9452,9774,10574,322,1122,322,3
3,Vodka shot,20,10415,10580,10600,165,185,165,0
9,Pina Colada,20,9211,9635,10702,424,1491,424,4
13,Beer,5,10322,10508,10737,186,415,186,1
16,Martini,20,10189,10432,10814,243,625,243,2
23,Pina Colada,20,9843,10161,10941,318,1098,318,4
14,Martini,20,10488,10656,10992,168,504,168,2
27,Cider,5,10685,10845,11002,160,317,160,1
3,Martini,20,10603,10743,11053,140,450,140,2
13,Martini,20,10838,10946,11130,108,292,108,2
27,Draft Beer,10,11102,11135,11247,33,145,33,2
18,B52,20,10511,10707,11349,196,838,196,9
18,Margarita,15,11359,11359,11450,0,91,0,3
