PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,1,26,0,25,0,0
1,Cider,25,50,50,75,0,25,0,0
2,Cider,25,100,100,125,0,25,0,0
1,Tequila shot,20,176,186,206,10,30,10,0
4,White Wine,25,200,282,307,82,107,82,0
2,Red Wine,25,226,348,374,122,148,122,0
6,Beer,25,300,485,510,185,210,185,0
1,Martini,30,209,313,546,104,337,104,1
7,Beer,25,350,551,577,201,227,201,0
0,Bloody Mary,10,176,211,628,35,452,35,2
5,Martini,30,250,414,663,164,413,164,1
10,Beer,25,500,775,800,275,300,275,0
11,Tequila shot,20,550,841,861,291,311,291,0
8,Gin and Tonic,10,400,582,947,182,547,182,1
13,White Wine,25,650,953,978,303,328,303,0
14,Cider,25,700,1090,1115,390,415,390,0
2,Gin and Tonic,10,524,805,1344,281,820,281,1
19,White Wine,25,950,1562,1587,612,637,612,0
20,White Wine,25,1000,1593,1618,593,618,593,0
21,Beer,25,1050,1694,1719,644,669,644,0
8,Beer,25,1058,1725,1750,667,692,667,0
9,Mojito,15,450,668,1770,218,1320,218,2
4,Margarita,15,458,704,1897,246,1439,246,2
15,Martini,30,750,1156,1932,406,1182,406,1
5,Gin and Tonic,10,773,1227,2089,454,1316,454,1
17,Draft Beer,20,850,1349,2256,499,1406,499,1
28,White Wine,25,1400,2262,2287,862,887,862,0
11,Gin and Tonic,10,864,1385,2302,521,1438,521,1
18,Gin and Tonic,10,900,1491,2459,591,1559,591,1
7,Margarita,15,677,1019,2550,342,1873,342,2
19,White Wine,25,1738,2556,2581,818,843,818,0
9,White Wine,25,1880,2798,2824,918,944,918,0
3,B52,20,150,150,2955,0,2805,0,6
15,Vodka shot,20,2043,2961,2981,918,938,918,0
0,Bloody Mary,10,778,1262,3031,484,2253,484,2
26,Martini,30,1300,2130,3067,830,1767,830,1
5,White Wine,25,2200,3107,3132,907,932,907,0
27,Draft Beer,20,1350,2201,3158,851,1808,851,1
12,Pina Colada,10,600,866,3244,266,2644,266,3
2,Draft Beer,20,1454,2378,3269,924,1815,924,1
28,Red Wine,25,2437,3309,3335,872,898,872,0
10,Bloody Mary,10,900,1456,3350,556,2450,556,2
1,Pina Colada,10,657,983,3400,326,2743,326,3
20,Draft Beer,20,1768,2586,3461,818,1693,818,1
7,Cider,25,2631,3466,3491,835,860,835,0
22,Mojito,15,1100,1775,3512,675,2412,675,2
24,Cosmopolitan,5,1200,1937,3700,737,2500,737,2
4,Martini,30,1977,2865,3735,888,1758,888,1
9,Beer,25,2974,3812,3837,838,863,838,0
15,Vodka shot,20,2984,3842,3862,858,878,858,0
25,Bloody Mary,10,1250,2044,3878,794,2628,794,2
16,Pina Colada,10,800,1298,3893,498,3093,498,3
29,Cosmopolitan,5,1450,2307,3975,857,2525,857,2
