PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,1,27,0,26,0,0
1,Cider,25,50,51,76,1,26,1,0
2,Cider,25,101,101,126,0,25,0,0
1,Tequila shot,20,176,206,226,30,50,30,0
4,White Wine,25,201,287,312,86,111,86,0
1,Red Wine,25,230,428,453,198,223,198,0
0,Bloody Mary,20,177,232,534,55,357,55,1
6,Beer,25,301,539,564,238,263,238,0
7,Beer,25,351,569,594,218,243,218,0
8,Gin and Tonic,40,401,655,695,254,294,254,0
2,Martini,10,226,373,711,147,485,147,1
10,Beer,25,500,826,852,326,352,326,0
5,Martini,10,251,458,867,207,616,207,1
11,Gin and Tonic,40,551,872,912,321,361,321,0
12,Tequila shot,20,601,917,937,316,336,316,0
3,B52,50,151,151,1048,0,897,0,3
6,White Wine,25,664,1108,1133,444,469,444,0
14,Cider,25,701,1249,1274,548,573,548,0
9,Mojito,25,450,716,1360,266,910,266,1
16,Gin and Tonic,40,800,1365,1405,565,605,565,0
4,Margarita,25,462,771,1545,309,1083,309,1
17,Draft Beer,50,850,1550,1601,700,751,700,0
18,Gin and Tonic,40,900,1606,1646,706,746,706,0
19,Gin and Tonic,40,951,1706,1746,755,795,755,0
10,White Wine,25,952,1751,1777,799,825,799,0
5,White Wine,25,977,1782,1807,805,830,805,0
1,Pina Colada,50,603,942,1862,339,1259,339,1
20,Beer,25,1000,1867,1892,867,892,867,0
11,Beer,25,1022,1897,1922,875,900,875,0
0,Pina Colada,50,684,1139,2254,455,1570,455,1
7,Margarita,25,695,1194,2339,499,1644,499,1
26,Draft Beer,50,1301,2455,2505,1154,1204,1154,0
15,Martini,10,751,1279,2520,528,1769,528,1
27,White Wine,25,1351,2525,2550,1174,1199,1174,0
28,Draft Beer,50,1401,2611,2661,1210,1260,1210,0
29,White Wine,25,1451,2666,2691,1215,1240,1215,0
8,Bloody Mary,20,806,1410,2717,604,1911,604,1
9,Draft Beer,50,1470,2722,2772,1252,1302,1252,0
2,Pina Colada,50,821,1465,2882,644,2061,644,1
17,White Wine,25,1701,2943,2968,1242,1267,1242,0
12,Bloody Mary,20,941,1651,2993,710,2052,710,1
19,Vodka shot,20,1857,3053,3073,1196,1216,1196,0
10,White Wine,25,1927,3079,3104,1152,1177,1152,0
