PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,5,1,1,32,0,31,0,1
1,Cider,5,51,51,82,0,31,0,1
2,Cider,5,101,101,132,0,31,0,1
1,Tequila shot,20,182,202,222,20,40,20,0
4,White Wine,5,201,279,437,78,236,78,1
2,Red Wine,5,232,330,499,98,267,98,1
6,Beer,5,301,442,662,141,361,141,1
1,Martini,20,226,304,688,78,462,78,2
7,Beer,5,351,504,724,153,373,153,1
0,Bloody Mary,10,182,227,740,45,558,45,3
8,Gin and Tonic,20,401,555,791,154,390,154,1
5,Martini,20,251,381,842,130,591,130,2
12,Tequila shot,20,601,847,867,246,266,246,0
11,Beer,5,551,745,1081,194,530,194,1
4,Gin and Tonic,20,588,796,1157,208,569,208,1
14,White Wine,5,701,974,1474,273,773,273,1
1,Cider,5,798,1086,1638,288,840,288,1
7,Gin and Tonic,20,824,1163,1740,339,916,339,1
18,Gin and Tonic,20,901,1290,1969,389,1068,389,1
19,Gin and Tonic,20,951,1392,2122,441,1171,441,1
5,White Wine,5,952,1418,2132,466,1180,466,1
9,Mojito,15,451,632,2178,181,1727,181,3
20,White Wine,5,1001,1480,2189,479,1188,479,1
10,Margarita,15,501,693,2209,192,1708,192,3
21,Beer,5,1051,1556,2245,505,1194,505,1
22,Beer,5,1101,1607,2306,506,1205,506,1
16,Martini,20,801,1112,2331,311,1530,311,2
0,Draft Beer,10,890,1239,2551,349,1661,349,2
29,White Wine,5,1451,2138,2790,687,1339,687,1
6,Margarita,15,763,1050,2862,287,2099,287,3
20,Vodka shot,20,2339,2969,2989,630,650,630,0
17,Bloody Mary,10,851,1188,3183,337,2332,337,3
7,White Wine,5,1850,2515,3244,665,1394,665,1
3,B52,20,151,151,3295,0,3144,0,9
8,Bloody Mary,10,901,1316,3361,415,2460,415,3
27,Martini,20,1351,2000,3387,649,2036,649,2
2,Pina Colada,20,649,898,3412,249,2763,249,4
28,Draft Beer,10,1401,2076,3479,675,2078,675,2
15,Pina Colada,20,751,1025,3529,274,2778,274,4
9,White Wine,5,2289,2892,3566,603,1277,603,1
21,White Wine,5,2345,2994,3704,649,1359,649,1
23,Mojito,15,1151,1669,3724,518,2573,518,3
1,Draft Beer,10,1738,2387,3791,649,2053,649,2
12,Pina Colada,20,870,1213,3867,343,2997,343,4
25,Cosmopolitan,5,1251,1822,3878,571,2627,571,3
26,Bloody Mary,10,1301,1924,3944,623,2643,623,3
0,Red Wine,5,2651,3326,3980,675,1329,675,1
7,Vodka shot,20,3395,3985,4005,590,610,590,0
18,Draft Beer,10,2080,2734,4046,654,1966,654,2
10,Martini,20,2289,2918,4224,629,1935,629,2
29,Gin and Tonic,20,2941,3597,4250,656,1309,656,1
6,Cider,5,2942,3622,4260,680,1318,680,1
15,Tequila shot,20,3650,4265,4286,615,636,615,0
14,Cosmopolitan,5,1625,2275,4296,650,2671,650,3
11,Pina Colada,20,1181,1694,4373,513,3192,513,4
24,Pina Colada,20,1201,1745,4424,544,3223,544,4
17,Beer,5,3333,3949,4587,616,1254,616,1
28,Red Wine,5,3579,4179,4877,600,1298,600,1
20,Draft Beer,10,2992,3673,4918,681,1926,681,2
14,Tequila shot,20,4346,4949,4969,603,623,603,0
22,Bloody Mary,10,2406,3070,5061,664,2655,664,3
12,Red Wine,5,3987,4592,5275,605,1288,605,1
19,Pina Colada,20,2232,2796,5428,564,3196,564,4
2,Martini,20,3533,4128,5529,595,1996,595,2
5,Pina Colada,20,2283,2867,5555,584,3272,584,4
15,White Wine,5,4289,4883,5565,594,1276,594,1
10,Cider,5,4335,4924,5575,589,1240,589,1
29,Red Wine,5,4360,5000,5662,640,1302,640,1
16,Pina Colada,20,2441,3147,5764,706,3323,706,4
11,Beer,5,4493,5117,5774,624,1281,624,1
17,Cider,5,4687,5331,5988,644,1301,644,1
26,Martini,20,4094,4694,6039,600,1945,600,2
9,Cosmopolitan,5,3716,4327,6202,611,2486,611,3
5,Tequila shot,20,5675,6258,6279,583,604,583,0
6,Martini,20,4360,5025,6355,665,1995,665,2
23,Bloody Mary,10,3835,4429,6396,594,2561,594,3
21,Margarita,15,3854,4480,6416,626,2562,626,3
22,Red Wine,5,5211,5830,6478,619,1267,619,1
24,Draft Beer,10,4544,5193,6519,649,1975,649,2
13,B52,20,651,923,6646,272,5995,272,9
0,Margarita,15,4130,4770,6767,640,2637,640,3
18,Bloody Mary,10,4146,4796,6782,650,2636,650,3
26,Tequila shot,20,6150,6787,6808,637,658,637,0
19,Gin and Tonic,20,5548,6146,6833,598,1285,598,1
2,Cider,5,5639,6207,6869,568,1230,568,1
28,Martini,20,5028,5667,6996,639,1968,639,2
15,Cider,5,5715,6360,7006,645,1291,645,1
11,Gin and Tonic,20,5875,6483,7133,608,1258,608,1
23,Vodka shot,20,6546,7164,7184,618,638,618,0
25,Pina Colada,20,3928,4531,7209,603,3281,603,4
7,Pina Colada,20,4008,4617,7285,609,3277,609,4
14,Cosmopolitan,5,4972,5580,7473,608,2501,608,3
20,Cosmopolitan,5,5019,5631,7509,612,2490,612,3
6,Red Wine,5,6465,7037,7647,572,1182,572,1
4,B52,20,1268,1873,7672,605,6404,605,9
15,Vodka shot,20,7106,7702,7723,596,617,596,0
11,Tequila shot,20,7243,7829,7849,586,606,586,0
25,Vodka shot,20,7329,7905,7925,576,596,576,0
12,Mojito,15,5425,6045,7997,620,2572,620,3
26,Beer,5,6811,7442,8058,631,1247,631,1
19,Red Wine,5,6943,7540,8169,597,1226,597,1
29,Cosmopolitan,5,5812,6422,8230,610,2418,610,3
21,Martini,20,6497,7088,8306,591,1809,591,2
16,Margarita,15,5884,6524,8326,640,2442,640,3
23,Gin and Tonic,20,7187,7778,8352,591,1165,591,1
9,Bloody Mary,10,6252,6874,8570,622,2318,622,3
5,Mojito,15,6282,6924,8718,642,2436,642,3
24,Cosmopolitan,5,6619,7239,8881,620,2262,620,3
22,Margarita,15,6628,7290,8952,662,2324,662,3
25,Gin and Tonic,20,7929,8433,8977,504,1048,504,1
13,Bloody Mary,10,6656,7315,9018,659,2362,659,3
17,Pina Colada,20,6089,6702,9069,613,2980,613,4
12,Cider,5,8107,8575,9104,468,997,468,1
18,Margarita,15,6933,7515,9149,582,2216,582,3
28,Mojito,15,7106,7677,9322,571,2216,571,3
19,Beer,5,8319,8824,9332,505,1013,505,1
3,B52,20,3306,3908,9358,602,6052,602,9
23,Cider,5,8462,8982,9444,520,982,520,1
27,B52,20,3497,4051,9495,554,5998,554,9
8,B52,20,3512,4102,9545,590,6033,590,9
14,Bloody Mary,10,7524,8088,9561,564,2037,564,3
26,Martini,20,8158,8652,9611,494,1453,494,2
20,Margarita,15,7560,8139,9657,579,2097,579,3
4,Cosmopolitan,5,7682,8235,9743,553,2061,553,3
28,Tequila shot,20,9432,9850,9870,418,438,418,0
21,Draft Beer,10,8416,8911,9885,495,1469,495,2
25,Beer,5,9087,9500,9947,413,860,413,1
16,Mojito,15,8406,8886,10195,480,1789,480,3
24,Draft Beer,10,8931,9388,10210,457,1279,457,2
22,Draft Beer,10,9032,9449,10225,417,1193,417,2
27,Beer,5,9505,9916,10236,411,731,411,1
8,Beer,5,9556,9952,10246,396,690,396,1
17,Draft Beer,10,9189,9616,10286,427,1097,427,2
29,Pina Colada,20,8280,8774,10387,494,2107,494,4
3,Martini,20,9368,9773,10438,405,1070,405,2
9,Pina Colada,20,8721,9205,10539,484,1818,484,4
27,Vodka shot,20,10336,10544,10564,208,228,208,0
18,Mojito,15,9230,9687,10584,457,1354,457,3
10,B52,20,5675,6284,10635,609,4960,609,9
13,Pina Colada,20,9168,9566,10685,398,1517,398,4
24,Beer,5,10310,10494,10721,184,411,184,1
16,Martini,20,10305,10468,10872,163,567,163,2
8,Martini,20,10346,10589,10948,243,602,243,2
10,Cider,5,10645,10801,10983,156,338,156,1
4,Pina Colada,20,9793,10129,11009,336,1216,336,4
27,Martini,20,10567,10751,11060,184,493,184,2
