PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,5,1,1,32,0,31,0,1
1,Cider,5,51,51,82,0,31,0,1
2,Cider,5,101,101,131,0,30,0,1
1,Tequila shot,20,182,202,222,20,40,20,0
4,White Wine,5,201,278,437,77,236,77,1
2,Red Wine,5,232,330,498,98,266,98,1
6,Beer,5,301,442,662,141,361,141,1
1,Martini,20,225,304,687,79,462,79,2
7,Beer,5,351,504,723,153,372,153,1
0,Bloody Mary,10,182,227,739,45,557,45,3
8,Gin and Tonic,20,401,555,791,154,390,154,1
5,Martini,20,251,381,842,130,591,130,2
12,Tequila shot,20,600,847,867,247,267,247,0
11,Beer,5,551,745,1080,194,529,194,1
4,Gin and Tonic,20,587,796,1157,209,570,209,1
14,White Wine,5,701,974,1473,273,772,273,1
1,Cider,5,798,1086,1636,288,838,288,1
7,Gin and Tonic,20,824,1162,1738,338,914,338,1
18,Gin and Tonic,20,901,1289,1967,388,1066,388,1
19,Gin and Tonic,20,951,1391,2120,440,1169,440,1
5,White Wine,5,952,1416,2130,464,1178,464,1
9,Mojito,15,451,631,2176,180,1725,180,3
20,White Wine,5,1001,1478,2187,477,1186,477,1
10,Margarita,15,500,693,2208,193,1708,193,3
21,Beer,5,1051,1555,2243,504,1192,504,1
22,Beer,5,1101,1606,2304,505,1203,505,1
16,Martini,20,801,1111,2330,310,1529,310,2
0,Draft Beer,10,890,1238,2548,348,1658,348,2
29,White Wine,5,1451,2135,2789,684,1338,684,1
6,Margarita,15,762,1050,2860,288,2098,288,3
20,Vodka shot,20,2337,2968,2988,631,651,631,0
17,Bloody Mary,10,851,1188,3182,337,2331,337,3
7,White Wine,5,1848,2513,3243,665,1395,665,1
3,B52,20,151,151,3294,0,3143,0,9
8,Bloody Mary,10,901,1315,3361,414,2460,414,3
27,Martini,20,1351,1998,3386,647,2035,647,2
2,Pina Colada,20,649,898,3412,249,2763,249,4
28,Draft Beer,10,1401,2074,3478,673,2077,673,2
15,Pina Colada,20,751,1024,3529,273,2778,273,4
9,White Wine,5,2287,2891,3565,604,1278,604,1
21,White Wine,5,2343,2993,3703,650,1360,650,1
23,Mojito,15,1151,1667,3724,516,2573,516,3
1,Draft Beer,10,1737,2386,3790,649,2053,649,2
12,Pina Colada,20,870,1213,3866,343,2996,343,4
25,Cosmopolitan,5,1251,1819,3876,568,2625,568,3
26,Bloody Mary,10,1301,1922,3942,621,2641,621,3
0,Red Wine,5,2649,3325,3978,676,1329,676,1
7,Vodka shot,20,3394,3983,4003,589,609,589,0
18,Draft Beer,10,2078,2733,4044,655,1966,655,2
10,Martini,20,2288,2916,4221,628,1933,628,2
29,Gin and Tonic,20,2939,3596,4246,657,1307,657,1
6,Cider,5,2940,3621,4256,681,1316,681,1
15,Tequila shot,20,3650,4261,4281,611,631,611,0
14,Cosmopolitan,5,1623,2274,4292,651,2669,651,3
11,Pina Colada,20,1181,1692,4367,511,3186,511,4
24,Pina Colada,20,1201,1743,4418,542,3217,542,4
17,Beer,5,3332,3947,4580,615,1248,615,1
28,Red Wine,5,3579,4175,4871,596,1292,596,1
20,Draft Beer,10,2991,3672,4912,681,1921,681,2
14,Tequila shot,20,4342,4942,4962,600,620,600,0
22,Bloody Mary,10,2405,3070,5054,665,2649,665,3
12,Red Wine,5,3986,4585,5268,599,1282,599,1
19,Pina Colada,20,2230,2794,5421,564,3191,564,4
2,Martini,20,3532,4125,5523,593,1991,593,2
5,Pina Colada,20,2281,2865,5549,584,3268,584,4
15,White Wine,5,4285,4876,5559,591,1274,591,1
10,Cider,5,4331,4917,5570,586,1239,586,1
29,Red Wine,5,4356,4993,5656,637,1300,637,1
16,Pina Colada,20,2440,3146,5758,706,3318,706,4
11,Beer,5,4487,5110,5769,623,1282,623,1
17,Cider,5,4680,5325,5983,645,1303,645,1
26,Martini,20,4093,4687,6034,594,1941,594,2
9,Cosmopolitan,5,3716,4322,6198,606,2482,606,3
5,Tequila shot,20,5669,6254,6274,585,605,585,0
6,Martini,20,4356,5018,6350,662,1994,662,2
23,Bloody Mary,10,3834,4423,6391,589,2557,589,3
21,Margarita,15,3854,4473,6412,619,2558,619,3
22,Red Wine,5,5204,5825,6473,621,1269,621,1
24,Draft Beer,10,4538,5186,6514,648,1976,648,2
13,B52,20,651,923,6641,272,5990,272,9
0,Margarita,15,4128,4764,6762,636,2634,636,3
18,Bloody Mary,10,4144,4789,6777,645,2633,645,3
26,Tequila shot,20,6145,6782,6803,637,658,637,0
19,Gin and Tonic,20,5542,6141,6828,599,1286,599,1
2,Cider,5,5633,6203,6864,570,1231,570,1
28,Martini,20,5021,5662,6990,641,1969,641,2
15,Cider,5,5709,6356,7001,647,1292,647,1
11,Gin and Tonic,20,5869,6478,7127,609,1258,609,1
23,Vodka shot,20,6542,7158,7178,616,636,616,0
25,Pina Colada,20,3927,4524,7203,597,3276,597,4
7,Pina Colada,20,4006,4611,7280,605,3274,605,4
14,Cosmopolitan,5,4966,5575,7468,609,2502,609,3
20,Cosmopolitan,5,5012,5626,7503,614,2491,614,3
6,Red Wine,5,6461,7031,7640,570,1179,570,1
4,B52,20,1267,1871,7666,604,6399,604,9
15,Vodka shot,20,7101,7696,7716,595,615,595,0
11,Tequila shot,20,7238,7823,7843,585,605,585,0
25,Vodka shot,20,7324,7899,7919,575,595,575,0
12,Mojito,15,5419,6040,7990,621,2571,621,3
26,Beer,5,6806,7437,8050,631,1244,631,1
19,Red Wine,5,6938,7534,8162,596,1224,596,1
29,Cosmopolitan,5,5807,6417,8223,610,2416,610,3
21,Martini,20,6492,7082,8299,590,1807,590,2
16,Margarita,15,5879,6519,8319,640,2440,640,3
23,Gin and Tonic,20,7181,7772,8344,591,1163,591,1
9,Bloody Mary,10,6248,6869,8562,621,2314,621,3
5,Mojito,15,6277,6919,8710,642,2433,642,3
24,Cosmopolitan,5,6614,7234,8872,620,2258,620,3
22,Margarita,15,6623,7285,8943,662,2320,662,3
25,Gin and Tonic,20,7922,8426,8968,504,1046,504,1
13,Bloody Mary,10,6651,7310,9009,659,2358,659,3
17,Pina Colada,20,6084,6696,9059,612,2975,612,4
12,Cider,5,8100,8567,9095,467,995,467,1
18,Margarita,15,6928,7508,9140,580,2212,580,3
28,Mojito,15,7101,7671,9312,570,2211,570,3
19,Beer,5,8312,8816,9322,504,1010,504,1
3,B52,20,3305,3907,9347,602,6042,602,9
23,Cider,5,8455,8974,9433,519,978,519,1
27,B52,20,3496,4049,9483,553,5987,553,9
8,B52,20,3511,4099,9534,588,6023,588,9
14,Bloody Mary,10,7518,8081,9549,563,2031,563,3
26,Martini,20,8151,8644,9599,493,1448,493,2
20,Margarita,15,7554,8132,9645,578,2091,578,3
4,Cosmopolitan,5,7676,8228,9730,552,2054,552,3
28,Tequila shot,20,9422,9836,9856,414,434,414,0
21,Draft Beer,10,8409,8903,9872,494,1463,494,2
25,Beer,5,9079,9488,9932,409,853,409,1
16,Mojito,15,8399,8877,10180,478,1781,478,3
24,Draft Beer,10,8923,9377,10195,454,1272,454,2
22,Draft Beer,10,9023,9438,10211,415,1188,415,2
27,Beer,5,9494,9902,10221,408,727,408,1
8,Beer,5,9544,9937,10231,393,687,393,1
17,Draft Beer,10,9180,9604,10272,424,1092,424,2
29,Pina Colada,20,8273,8766,10373,493,2100,493,4
3,Martini,20,9357,9761,10423,404,1066,404,2
9,Pina Colada,20,8712,9196,10525,484,1813,484,4
27,Vodka shot,20,10321,10530,10550,209,229,209,0
18,Mojito,15,9220,9675,10570,455,1350,455,3
10,B52,20,5670,6279,10621,609,4951,609,9
13,Pina Colada,20,9159,9554,10671,395,1512,395,4
24,Beer,5,10295,10479,10707,184,412,184,1
16,Martini,20,10290,10454,10859,164,569,164,2
8,Martini,20,10331,10575,10935,244,604,244,2
10,Cider,5,10631,10789,10971,158,340,158,1
4,Pina Colada,20,9781,10114,10996,333,1215,333,4
27,Martini,20,10553,10738,11047,185,494,185,2
