PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
6,Martini,10,1287,2410,3703,1123,2416,1123,1
14,Cosmopolitan,15,1379,2567,3778,1188,2399,1188,1
15,Beer,25,2642,3784,3809,1142,1167,1142,0
27,Vodka shot,20,2712,3814,3834,1102,1122,1102,0
16,Pina Colada,50,1520,2789,3944,1269,2424,1269,1
9,Red Wine,25,2885,4060,4085,1175,1200,1175,0
4,Pina Colada,50,1631,2900,4140,1269,2509,1269,1
2,Tequila shot,20,3016,4146,4166,1130,1150,1130,0
18,Martini,10,1762,3012,4181,1250,2419,1250,1
5,Bloody Mary,20,1963,3123,4372,1160,2409,1160,1
13,B52,50,650,1000,4427,350,3777,350,3
1,Pina Colada,50,1989,3235,4538,1246,2549,1246,1
20,Red Wine,25,3465,4543,4568,1078,1103,1078,0
3,White Wine,25,3622,4849,4874,1227,1252,1227,0
0,Cider,25,3707,4880,4905,1173,1198,1173,0
25,Tequila shot,20,3783,4965,4985,1182,1202,1182,0
7,Red Wine,25,3788,4990,5015,1202,1227,1202,0
14,Beer,25,3829,5076,5101,1247,1272,1247,0
27,Draft Beer,50,3837,5106,5156,1269,1319,1269,0
15,Cider,25,3909,5217,5242,1308,1333,1308,0
8,Martini,10,2879,4005,5312,1126,2433,1126,1
19,Cosmopolitan,15,3091,4186,5498,1095,2407,1095,1
4,Red Wine,25,4261,5503,5529,1242,1268,1242,0
17,Bloody Mary,20,3132,4241,5609,1109,2477,1109,1
12,Margarita,25,3157,4296,5639,1139,2482,1139,1
13,Gin and Tonic,40,4437,5644,5684,1207,1247,1207,0
10,Pina Colada,50,3269,4432,5740,1163,2471,1163,1
5,Cider,25,4522,5745,5770,1223,1248,1223,0
11,Pina Colada,50,3471,4573,5825,1102,2354,1102,1
21,Martini,10,3501,4628,5840,1127,2339,1127,1
20,Tequila shot,20,4718,5846,5866,1128,1148,1128,0
22,Margarita,25,3566,4684,5896,1118,2330,1118,1
23,Bloody Mary,20,3572,4739,5921,1167,2349,1167,1
24,B52,50,1200,2268,5977,1068,4777,1068,3
3,Cider,25,5025,6092,6117,1067,1092,1067,0
6,Martini,10,3813,5021,6132,1208,2319,1208,1
14,Gin and Tonic,40,5201,6193,6233,992,1032,992,0
16,Cosmopolitan,15,4065,5317,6475,1252,2410,1252,1
8,Tequila shot,20,5422,6480,6501,1058,1079,1058,0
2,Cosmopolitan,15,4169,5373,6521,1204,2352,1204,1
9,Martini,10,4235,5428,6537,1193,2302,1193,1
18,Mojito,25,4291,5534,6623,1243,2332,1243,1
12,Red Wine,25,5719,6683,6709,964,990,964,0
13,Vodka shot,20,5795,6769,6789,974,994,974,0
11,Beer,25,5945,6961,6987,1016,1042,1016,0
22,Red Wine,25,5976,7047,7073,1071,1097,1071,0
26,B52,50,2616,3708,7184,1092,4568,1092,3
23,Vodka shot,20,6072,7189,7209,1117,1137,1117,0
7,Cosmopolitan,15,5166,6137,7285,971,2119,971,1
3,Gin and Tonic,40,6217,7291,7331,1074,1114,1074,0
6,Tequila shot,20,6242,7336,7356,1094,1114,1094,0
28,B52,50,2773,3839,7412,1066,4639,1066,3
14,Vodka shot,20,6343,7417,7437,1074,1094,1074,0
27,Margarita,25,5256,6294,7467,1038,2211,1038,1
29,B52,50,2854,3949,7523,1095,4669,1095,3
15,Pina Colada,50,5342,6405,7578,1063,2236,1063,1
19,Bloody Mary,20,5548,6542,7714,994,2166,994,1
4,Mojito,25,5679,6628,7799,949,2120,949,1
18,Gin and Tonic,40,6733,7805,7845,1072,1112,1072,0
17,Martini,10,5759,6714,7860,955,2101,955,1
13,Cider,25,6793,7865,7890,1072,1097,1072,0
10,Cosmopolitan,15,5860,6795,7911,935,2051,935,1
20,Margarita,25,5869,6850,7996,981,2127,981,1
5,Bloody Mary,20,5870,6906,8022,1036,2152,1036,1
21,Margarita,25,5950,6992,8052,1042,2102,1042,1
24,Mojito,25,5987,7078,8082,1091,2095,1091,1
23,Beer,25,7213,8142,8168,929,955,929,0
28,Draft Beer,50,7422,8283,8333,861,911,861,0
29,Cider,25,7533,8339,8364,806,831,806,0
8,Bloody Mary,20,6504,7583,8445,1079,1941,1079,1
16,Margarita,25,6525,7638,8475,1113,1950,1113,1
15,Draft Beer,50,7698,8480,8530,782,832,782,0
9,Cosmopolitan,15,6647,7719,8550,1072,1903,1072,1
19,Draft Beer,50,7864,8556,8606,692,742,692,0
18,Beer,25,7955,8611,8636,656,681,656,0
12,Martini,10,6859,7916,8651,1057,1792,1057,1
13,Draft Beer,50,7991,8712,8762,721,771,721,0
26,Pina Colada,50,7194,8087,8872,893,1678,893,1
22,Mojito,25,7223,8173,8958,950,1735,950,1
23,Tequila shot,20,8268,8963,8983,695,715,695,0
25,B52,50,4988,6037,9039,1049,4051,1049,3
27,Pina Colada,50,7548,8369,9094,821,1546,821,1
28,Beer,25,8434,9099,9124,665,690,665,0
29,Beer,25,8464,9129,9154,665,690,665,0
17,Pina Colada,50,7970,8656,9265,686,1295,686,1
21,Mojito,25,8132,8767,9295,635,1163,635,1
24,Martini,10,8193,8877,9311,684,1118,684,1
25,Beer,25,9049,9371,9397,322,348,322,0
22,Vodka shot,20,9068,9402,9422,334,354,334,0
16,Pina Colada,50,8555,9160,9478,605,923,605,1
26,Martini,10,8993,9316,9604,323,611,323,1
24,Cider,25,9421,9665,9690,244,269,244,0
28,Martini,10,9225,9483,9761,258,536,258,1
21,Martini,10,9406,9609,9832,203,426,203,1
26,Draft Beer,50,9714,9837,9887,123,173,123,0
25,Martini,10,9497,9695,9903,198,406,198,1
24,Margarita,25,9790,9908,10044,118,254,118,1
29,B52,50,9255,9538,10099,283,844,283,3
