PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
25,Margarita,75,5015,6409,6484,1394,1469,1394,0
27,Pina Colada,100,5071,6489,6590,1418,1519,1418,0
28,Tequila shot,20,5121,6595,6615,1474,1494,1474,0
15,Bloody Mary,70,5207,6621,6691,1414,1484,1414,0
12,Mojito,75,5267,6696,6771,1429,1504,1429,0
5,Red Wine,25,5278,6777,6802,1499,1524,1499,0
29,Martini,60,5298,6807,6867,1509,1569,1509,0
13,Vodka shot,20,5384,6873,6893,1489,1509,1489,0
14,Cosmopolitan,65,5410,6898,6963,1488,1553,1488,0
6,Margarita,75,5430,6969,7044,1539,1614,1539,0
16,Bloody Mary,70,5486,7049,7119,1563,1633,1563,0
7,Beer,25,5516,7124,7150,1608,1634,1608,0
17,Margarita,75,5537,7155,7230,1618,1693,1618,0
8,Red Wine,25,5607,7235,7261,1628,1654,1628,0
18,Mojito,75,5733,7266,7341,1533,1608,1533,0
9,Vodka shot,20,5738,7346,7367,1608,1629,1608,0
19,Gin and Tonic,40,5909,7372,7412,1463,1503,1463,0
10,Tequila shot,20,5949,7417,7437,1468,1488,1468,0
20,Vodka shot,20,5954,7443,7463,1489,1509,1489,0
11,Bloody Mary,70,6060,7468,7538,1408,1478,1408,0
21,Margarita,75,6155,7544,7619,1389,1464,1389,0
22,Cosmopolitan,65,6206,7624,7689,1418,1483,1418,0
4,Gin and Tonic,40,6226,7694,7735,1468,1509,1468,0
23,B52,100,4547,6157,7840,1610,3293,1610,1
24,Cider,25,6388,7846,7871,1458,1483,1458,0
3,Martini,60,6408,7876,7936,1468,1528,1468,0
26,Pina Colada,100,6514,7941,8042,1427,1528,1427,0
25,Beer,25,6565,8047,8072,1482,1507,1482,0
28,Mojito,75,6619,8077,8153,1458,1534,1458,0
27,Draft Beer,50,6710,8158,8208,1448,1498,1448,0
15,Cider,25,6841,8213,8238,1372,1397,1372,0
12,Pina Colada,100,6882,8243,8344,1361,1462,1361,0
13,Draft Beer,50,6896,8349,8399,1453,1503,1453,0
29,Draft Beer,50,6978,8404,8455,1426,1477,1426,0
14,Beer,25,7014,8460,8485,1446,1471,1446,0
16,Pina Colada,100,7270,8490,8590,1220,1320,1220,0
17,Draft Beer,50,7311,8596,8646,1285,1335,1285,0
9,Mojito,75,7370,8651,8726,1281,1356,1281,0
18,Martini,60,7451,8732,8792,1281,1341,1281,0
20,Tequila shot,20,7466,8797,8817,1331,1351,1331,0
19,Beer,25,7522,8823,8848,1301,1326,1301,0
11,Beer,25,7689,8853,8878,1164,1189,1164,0
21,Pina Colada,100,7699,8883,8984,1184,1285,1184,0
22,Martini,60,7739,8989,9049,1250,1310,1250,0
23,Beer,25,7851,9054,9080,1203,1229,1203,0
24,Vodka shot,20,7971,9085,9105,1114,1134,1114,0
26,Martini,60,8162,9110,9170,948,1008,948,0
28,Martini,60,8263,9281,9341,1018,1078,1018,0
27,Cider,25,8308,9346,9372,1038,1064,1038,0
29,Martini,60,8555,9377,9437,822,882,822,0
20,Draft Beer,50,8821,9442,9493,621,672,621,0
23,Margarita,75,9180,9498,9573,318,393,318,0
25,B52,100,8172,9176,9678,1004,1506,1004,1
