PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
7,Tequila shot,20,7101,7732,7752,631,651,631,0
21,Margarita,15,5418,6256,7773,838,2355,838,2
13,Vodka shot,20,7123,7778,7798,655,675,655,0
23,Bloody Mary,10,5777,6636,8168,859,2391,859,2
17,Mojito,15,5899,6687,8189,788,2290,788,2
16,Cider,25,7518,8194,8219,676,701,676,0
11,Gin and Tonic,10,6883,7590,8270,707,1387,707,1
6,Cosmopolitan,5,6058,6885,8316,827,2258,827,2
25,Margarita,15,6077,6920,8372,843,2295,843,2
10,Bloody Mary,10,6189,6986,8387,797,2198,797,2
13,Beer,25,7801,8392,8418,591,617,591,0
22,Pina Colada,10,5479,6326,8504,847,3025,847,3
14,Gin and Tonic,10,7190,7945,8590,755,1400,755,1
8,Margarita,15,6456,7184,8611,728,2155,728,2
9,B52,20,2939,3779,8636,840,5697,840,6
24,Mojito,15,6553,7286,8657,733,2104,733,2
26,B52,20,3178,3901,8682,723,5504,723,6
0,B52,20,3183,3937,8708,754,5525,754,6
12,Martini,30,7636,8275,8814,639,1178,639,1
23,Cider,25,8319,8819,8844,500,525,500,0
18,Bloody Mary,10,7142,7803,9002,661,1860,661,2
10,Beer,25,8538,9042,9068,504,530,504,0
28,Margarita,15,7163,7874,9088,711,1925,711,2
20,Cosmopolitan,5,7169,7910,9098,741,1929,741,2
0,Tequila shot,20,8718,9245,9265,527,547,527,0
24,Beer,25,8767,9306,9331,539,564,539,0
17,Draft Beer,20,8299,8748,9356,449,1057,449,1
23,Beer,25,8945,9432,9458,487,513,487,0
6,Draft Beer,20,8366,8920,9483,554,1117,554,1
25,Draft Beer,20,8452,8956,9509,504,1057,504,1
21,Mojito,15,7853,8458,9529,605,1676,605,2
9,Draft Beer,20,8647,9139,9590,492,943,492,1
14,Martini,30,8701,9210,9661,509,960,509,1
27,B52,20,5049,5916,9686,867,4637,867,6
29,Pina Colada,10,7685,8321,9737,636,2052,636,3
26,Mojito,15,8693,9174,9864,481,1171,481,2
21,Beer,25,9639,9869,9894,230,255,230,0
9,Vodka shot,20,9690,9900,9920,210,230,210,0
16,Pina Colada,10,8319,8850,9970,531,1651,531,3
22,Pina Colada,10,8624,9104,10057,480,1433,480,3
6,Martini,30,9583,9813,10092,230,509,230,1
27,Martini,30,9697,9925,10163,228,466,228,1
26,Cider,25,9974,10168,10194,194,220,194,0
29,Martini,30,9857,10097,10300,240,443,240,1
24,Pina Colada,10,9431,9742,10386,311,955,311,3
22,Martini,30,10177,10305,10492,128,315,128,1
27,Draft Beer,20,10274,10392,10553,118,279,118,1
26,Margarita,15,10294,10427,10645,133,351,133,2
14,B52,20,9771,9976,10705,205,934,205,6
