PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
15,Red Wine,25,5267,5328,5353,61,86,61,0
5,Pina Colada,100,588,5358,5459,4770,4871,4770,0
18,Mojito,75,5392,5464,5539,72,147,72,0
24,Pina Colada,100,1415,5544,5645,4129,4230,4129,0
5,Vodka shot,20,5579,5650,5670,71,91,71,0
5,Gin and Tonic,40,5674,5675,5716,1,42,1,0
13,Pina Colada,100,1260,5721,5821,4461,4561,4461,0
24,Tequila shot,20,5765,5826,5846,61,81,61,0
5,Vodka shot,20,5826,5851,5872,25,46,25,0
24,Bloody Mary,70,5850,5877,5947,27,97,27,0
13,Margarita,75,5941,5952,6028,11,87,11,0
26,Pina Colada,100,1301,6033,6133,4732,4832,4732,0
13,Gin and Tonic,40,6108,6138,6178,30,70,30,0
24,Cosmopolitan,65,6098,6184,6249,86,151,86,0
26,Cider,25,6253,6254,6280,1,27,1,0
20,Pina Colada,100,1001,6285,6385,5284,5384,5284,0
13,Martini,60,6289,6390,6451,101,162,101,0
6,Pina Colada,100,2218,6456,6556,4238,4338,4238,0
20,Beer,25,6506,6561,6587,55,81,55,0
26,Pina Colada,100,6380,6592,6692,212,312,212,0
20,Draft Beer,50,6687,6697,6747,10,60,10,0
6,Mojito,75,6677,6752,6828,75,151,75,0
26,Cider,25,6812,6833,6858,21,46,21,0
9,Pina Colada,100,4260,6863,6963,2603,2703,2603,0
6,Draft Beer,50,6938,6968,7019,30,81,30,0
26,Draft Beer,50,6958,7024,7074,66,116,66,0
20,Pina Colada,100,6847,7079,7180,232,333,232,0
9,Beer,25,7083,7185,7210,102,127,102,0
29,B52,200,1820,7215,7415,5395,5595,5395,0
9,Draft Beer,50,7310,7421,7471,111,161,111,0
29,Mojito,75,7426,7476,7551,50,125,50,0
20,Pina Colada,100,7300,7557,7657,257,357,257,0
29,Tequila shot,20,7662,7662,7682,0,20,0,0
9,Martini,60,7571,7687,7747,116,176,116,0
19,B52,200,3796,7753,7953,3957,4157,3957,0
25,B52,200,1623,7958,8159,6335,6536,6335,0
19,Beer,25,7963,8164,8189,201,226,201,0
25,Beer,25,8169,8194,8219,25,50,25,0
28,B52,200,1790,8224,8424,6434,6634,6434,0
25,Martini,60,8319,8430,8490,111,171,111,0
28,Beer,25,8435,8495,8520,60,85,60,0
19,Pina Colada,100,8289,8526,8626,237,337,237,0
28,Vodka shot,20,8621,8631,8651,10,30,10,0
21,B52,200,1051,8657,8857,7606,7806,7606,0
19,Martini,60,8746,8862,8923,116,177,116,0
3,B52,200,599,8928,9128,8329,8529,8329,0
21,B52,200,8867,9134,9334,267,467,267,0
3,Martini,60,9138,9339,9399,201,261,201,0
21,Cider,25,9344,9404,9430,60,86,60,0
3,Martini,60,9510,9510,9570,0,60,0,0
21,Draft Beer,50,9530,9575,9625,45,95,45,0
21,Margarita,75,9726,9726,9801,0,75,0,0
