PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,1,26,0,25,0,0
1,Cider,25,50,50,75,0,25,0,0
2,Cider,25,100,100,125,0,25,0,0
1,Tequila shot,20,176,256,276,80,100,80,0
0,Bloody Mary,70,176,282,352,106,176,106,0
4,White Wine,25,200,357,382,157,182,157,0
2,Martini,60,226,388,448,162,222,162,0
5,Red Wine,25,250,453,478,203,228,203,0
3,B52,100,150,150,584,0,434,0,1
1,Martini,60,280,589,649,309,369,309,0
6,Beer,25,300,654,679,354,379,354,0
7,Beer,25,350,684,710,334,360,334,0
8,Gin and Tonic,40,400,715,755,315,355,315,0
9,Mojito,75,450,760,835,310,385,310,0
10,Margarita,75,500,841,916,341,416,341,0
0,Beer,25,502,921,946,419,444,419,0
4,Gin and Tonic,40,533,952,992,419,459,419,0
11,Tequila shot,20,550,997,1018,447,468,447,0
2,Pina Colada,100,558,1023,1123,465,565,465,0
12,White Wine,25,600,1234,1259,634,659,634,0
5,Pina Colada,100,629,1264,1365,635,736,635,0
13,Margarita,75,650,1370,1445,720,795,720,0
14,Cider,25,700,1451,1476,751,776,751,0
15,Martini,60,750,1481,1541,731,791,731,0
1,Gin and Tonic,40,759,1547,1587,788,828,788,0
6,Bloody Mary,70,780,1592,1663,812,883,812,0
16,Pina Colada,100,800,1668,1768,868,968,868,0
7,Draft Beer,50,810,1773,1824,963,1014,963,0
17,Gin and Tonic,40,850,1829,1869,979,1019,979,0
8,Bloody Mary,70,865,1875,1945,1010,1080,1010,0
18,Gin and Tonic,40,900,1950,1991,1050,1091,1050,0
9,White Wine,25,946,1996,2021,1050,1075,1050,0
19,White Wine,25,950,2026,2052,1076,1102,1076,0
10,Beer,25,996,2057,2082,1061,1086,1061,0
20,Beer,25,1000,2087,2113,1087,1113,1087,0
11,Mojito,75,1021,2118,2193,1097,1172,1097,0
0,Pina Colada,100,1047,2198,2299,1151,1252,1151,0
21,Pina Colada,100,1050,2304,2404,1254,1354,1254,0
22,Cosmopolitan,65,1100,2410,2475,1310,1375,1310,0
23,Bloody Mary,70,1150,2586,2656,1436,1506,1436,0
24,Martini,60,1200,2661,2722,1461,1522,1461,0
3,B52,100,594,1128,2827,534,2233,534,1
2,Draft Beer,50,1243,2833,2883,1590,1640,1590,0
25,White Wine,25,1250,2888,2913,1638,1663,1638,0
26,Cosmopolitan,65,1300,2919,2984,1619,1684,1619,0
27,Draft Beer,50,1350,2989,3040,1639,1690,1639,0
28,White Wine,25,1400,3045,3070,1645,1670,1645,0
12,Draft Beer,50,1409,3075,3126,1666,1717,1666,0
29,Pina Colada,100,1450,3131,3231,1681,1781,1681,0
5,Pina Colada,100,1485,3236,3337,1751,1852,1751,0
13,White Wine,25,1526,3342,3367,1816,1841,1816,0
