PatronID,DrinkName,ExecutionTime,ArrivalTime,StartTime,CompletionTime,WaitingTime,TurnaroundTime,ResponseTime,SwitchCount
0,White Wine,25,1,2,27,1,26,1,0
1,Cider,25,51,51,76,0,25,0,0
2,Cider,25,100,101,126,1,26,1,0
1,Tequila shot,20,176,206,226,30,50,30,0
4,White Wine,25,201,287,312,86,111,86,0
1,Red Wine,25,229,429,454,200,225,200,0
0,Bloody Mary,20,177,231,535,54,358,54,1
6,Beer,25,301,540,565,239,264,239,0
7,Beer,25,351,571,596,220,245,220,0
8,Gin and Tonic,40,401,656,697,255,296,255,0
2,Martini,10,226,373,712,147,486,147,1
10,Beer,25,501,828,854,327,353,327,0
5,Martini,10,251,459,869,208,618,208,1
11,Gin and Tonic,40,551,874,914,323,363,323,0
12,Tequila shot,20,601,919,940,318,339,318,0
3,B52,50,151,151,1106,0,955,0,3
6,White Wine,25,666,1111,1136,445,470,445,0
14,Cider,25,701,1252,1278,551,577,551,0
9,Mojito,25,451,717,1364,266,913,266,1
16,Gin and Tonic,40,801,1369,1409,568,608,568,0
4,Margarita,25,462,773,1551,311,1089,311,1
17,Draft Beer,50,851,1556,1607,705,756,705,0
18,Gin and Tonic,40,901,1612,1652,711,751,711,0
19,Gin and Tonic,40,951,1713,1754,762,803,762,0
10,White Wine,25,954,1759,1784,805,830,805,0
5,White Wine,25,979,1790,1815,811,836,811,0
1,Pina Colada,50,604,945,1870,341,1266,341,1
20,Beer,25,1001,1876,1901,875,900,875,0
11,Beer,25,1025,1906,1931,881,906,881,0
0,Pina Colada,50,685,1141,2265,456,1580,456,1
7,Margarita,25,696,1197,2351,501,1655,501,1
26,Draft Beer,50,1301,2467,2518,1166,1217,1166,0
15,Martini,10,751,1283,2533,532,1782,532,1
27,White Wine,25,1351,2538,2563,1187,1212,1187,0
28,Draft Beer,50,1401,2624,2674,1223,1273,1223,0
29,White Wine,25,1451,2680,2705,1229,1254,1229,0
8,Bloody Mary,20,807,1414,2730,607,1923,607,1
9,Draft Beer,50,1474,2735,2786,1261,1312,1261,0
2,Pina Colada,50,823,1470,2897,647,2074,647,1
17,White Wine,25,1707,2957,2982,1250,1275,1250,0
12,Bloody Mary,20,943,1658,3008,715,2065,715,1
19,Vodka shot,20,1864,3069,3089,1205,1225,1205,0
10,White Wine,25,1935,3094,3120,1159,1185,1159,0
20,Red Wine,25,2001,3292,3317,1291,1316,1291,0
11,Gin and Tonic,40,2032,3323,3363,1291,1331,1291,0
21,Mojito,25,1051,1992,3394,941,2343,941,1
22,Pina Colada,50,1101,2048,3449,947,2348,947,1
3,Pina Colada,50,1116,2104,3505,988,2389,988,1
23,Cosmopolitan,15,1151,2159,3525,1008,2374,1008,1
0,Cider,25,2385,3586,3611,1201,1226,1201,0
25,Bloody Mary,20,1251,2356,3637,1105,2386,1105,1
7,Draft Beer,50,2431,3642,3692,1211,1261,1211,0
6,Martini,10,1287,2412,3708,1125,2421,1125,1
14,Cosmopolitan,15,1378,2569,3784,1191,2406,1191,1
15,Beer,25,2643,3789,3814,1146,1171,1146,0
27,Vodka shot,20,2714,3820,3840,1106,1126,1106,0
16,Pina Colada,50,1519,2791,3951,1272,2432,1272,1
9,Red Wine,25,2886,4067,4092,1181,1206,1181,0
4,Pina Colada,50,1631,2902,4148,1271,2517,1271,1
2,Tequila shot,20,3017,4153,4173,1136,1156,1136,0
18,Martini,10,1763,3013,4189,1250,2426,1250,1
5,Bloody Mary,20,1965,3125,4381,1160,2416,1160,1
13,B52,50,651,1000,4436,349,3785,349,3
1,Pina Colada,50,1991,3236,4547,1245,2556,1245,1
20,Red Wine,25,3468,4552,4578,1084,1110,1084,0
3,White Wine,25,3625,4860,4886,1235,1261,1235,0
0,Cider,25,3712,4891,4916,1179,1204,1179,0
25,Tequila shot,20,3787,4977,4997,1190,1210,1190,0
7,Red Wine,25,3793,5002,5027,1209,1234,1209,0
14,Beer,25,3834,5088,5113,1254,1279,1254,0
27,Draft Beer,50,3843,5118,5169,1275,1326,1275,0
15,Cider,25,3915,5229,5254,1314,1339,1314,0
8,Martini,10,2880,4011,5325,1131,2445,1131,1
19,Cosmopolitan,15,3092,4194,5512,1102,2420,1102,1
4,Red Wine,25,4268,5517,5543,1249,1275,1249,0
17,Bloody Mary,20,3133,4250,5623,1117,2490,1117,1
